team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Arsenal FC,Arsenal,2024/2025,England,49661,60383,44300,47,37,60,90,105,80,4,5,2,2,27,17,10,15,7,7,10.06,11.00,9.25,50,14,36,3.33,2.00,4.50,12,11,11,10,6,5,4,2,1,6,6,6,5,3,3,3,2,1,86,86,86,71,43,43,43,28,14,6,5,5,5,3,2,1,0,0,75,63,63,63,38,25,13,0,0,12,10,9,9,6,6,4,80,67,60,60,40,40,27,6,5,5,5,5,5,3,86,71,71,71,71,71,43,6,5,4,4,1,1,1,75,63,50,50,13,13,13,8,7,4,4,4,1,0,53,47,27,27,27,7,0,2,1,1,1,1,0,0,28,14,14,14,14,0,0,6,6,3,3,3,1,0,75,75,38,38,38,13,0,15,7,8,69,31,38,82,46,36,4.60,4.43,4.75,5.47,6.57,4.50,7,5,3,10,6,3,15,15,15,14,9,7,4,0,0,100,100,100,93,60,47,27,0,0,7,7,7,6,3,2,1,0,0,100,100,100,86,43,28,14,0,0,8,8,8,8,6,5,3,0,0,100,100,100,100,75,63,38,0,0,14,12,7,3,2,1,0,93,80,47,20,13,7,0,6,5,2,1,1,0,0,86,71,28,14,14,0,0,8,7,5,2,1,1,0,100,88,63,25,13,13,0,15,13,9,6,1,0,0,100,87,60,40,7,0,0,7,7,3,1,0,0,0,100,100,43,14,0,0,0,8,6,6,5,1,0,0,100,75,75,63,13,0,0,67,86,50,11.36,15,8.63,6.29,8.67,4.50,5.07,6.33,4.13,174,76,98,12.43,12.67,12.25,41,14,27,27,8,19,14,6,8,2.93,2.33,3.38,1.93,1.33,2.38,14,9,7,5,2,3,3,0,20,43,0,0,0,0,3,2,1,20,28,13,5,2,3,33,28,38,0,0,0,0,0,0,15,7,8,24,15,9,1.60,2.14,1.13,15,10,5,1.00,1.43,0.63,9,5,4,0.60,0.71,0.50,13,7,2,87,47,13,25,13,12,1.67,1.86,1.50,7,4,3,47,56,38,4,1,3,4,2,2,3,2,1,20,28,13,8,3,5,6,2,4
Tottenham Hotspur FC,Tottenham Hotspur,2024/2025,England,61333,61333,0,43,36,57,71,65,79,4,4,4,3,24,12,12,15,8,8,14.20,14.76,13.57,87,47,40,5.80,5.88,5.71,15,15,14,14,13,12,11,9,7,8,8,8,8,7,7,7,5,4,100,100,100,100,88,88,88,63,50,7,7,6,6,6,5,4,4,3,100,100,86,86,86,71,56,56,43,15,13,13,12,11,8,7,100,87,87,80,73,53,47,8,8,8,7,6,4,4,100,100,100,88,75,50,50,7,5,5,5,5,4,3,100,71,71,71,71,56,43,13,13,10,6,5,4,3,87,87,67,40,33,27,20,7,7,5,3,2,2,2,88,88,63,38,25,25,25,6,6,5,3,3,2,1,86,86,71,43,43,28,14,15,8,7,115,71,44,98,47,51,7.67,8.88,6.29,6.53,5.88,7.29,13,12,9,13,11,6,14,14,12,11,8,7,4,0,0,93,93,80,73,53,47,27,0,0,7,7,6,5,4,3,1,0,0,88,88,75,63,50,38,13,0,0,7,7,6,6,4,4,3,0,0,100,100,86,86,56,56,43,0,0,13,10,5,3,1,0,0,87,67,33,20,7,0,0,6,4,2,1,1,0,0,75,50,25,13,13,0,0,7,6,3,2,0,0,0,100,86,43,28,0,0,0,13,11,9,6,3,1,1,87,73,60,40,20,7,7,6,5,5,2,2,0,0,75,63,63,25,25,0,0,7,6,4,4,1,1,1,100,86,56,56,14,14,14,47,38,57,12.43,12.88,11.83,6.79,7.00,6.50,5.64,5.88,5.33,159,90,69,11.36,11.25,11.5,49,22,27,21,9,12,13,7,6,3.77,3.14,4.50,1.62,1.29,2.00,12,12,11,7,5,6,4,2,40,50,28,1,1,0,3,3,0,20,38,0,2,1,1,13,13,14,4,2,2,27,25,28,15,8,7,28,18,10,1.87,2.25,1.43,18,13,5,1.20,1.63,0.71,10,5,5,0.67,0.63,0.71,13,9,4,87,60,27,25,16,9,1.67,2.00,1.29,7,5,2,47,63,28,4,1,3,4,2,2,3,2,1,20,25,14,9,5,4,5,1,4
Manchester City FC,Manchester City,2024/2025,England,42695,0,42695,50,42,60,64,63,65,4,3,4,2,27,13,14,15,7,7,11.66,11.71,11.63,44,15,29,2.93,2.14,3.63,14,13,13,13,11,7,6,4,2,7,7,7,7,5,3,2,1,1,100,100,100,100,71,43,28,14,14,7,6,6,6,6,4,4,3,1,88,75,75,75,75,50,50,38,13,15,14,12,12,11,11,7,100,93,80,80,73,73,47,7,7,7,7,7,7,4,100,100,100,100,100,100,56,8,7,5,5,4,4,3,100,88,63,63,50,50,38,9,4,3,2,1,0,0,60,27,20,13,7,0,0,3,0,0,0,0,0,0,43,0,0,0,0,0,0,6,4,3,2,1,0,0,75,50,38,25,13,0,0,15,7,8,87,44,43,88,38,50,5.80,6.29,5.38,5.87,5.43,6.25,10,7,6,11,9,6,15,15,14,11,8,5,2,0,0,100,100,93,73,53,33,13,0,0,7,7,7,6,4,3,1,0,0,100,100,100,86,56,43,14,0,0,8,8,7,5,4,2,1,0,0,100,100,88,63,50,25,13,0,0,15,11,6,2,0,0,0,100,73,40,13,0,0,0,7,6,3,1,0,0,0,100,86,43,14,0,0,0,8,5,3,1,0,0,0,100,63,38,13,0,0,0,15,10,8,4,1,1,0,100,67,53,27,7,7,0,7,5,4,2,1,1,0,100,71,56,28,14,14,0,8,5,4,2,0,0,0,100,63,50,25,0,0,0,47,43,50,13.86,15.17,12.88,7.21,8.50,6.25,6.64,6.67,6.63,101,40,61,7.21,6.67,7.63,42,16,26,15,6,9,14,6,8,3.00,2.67,3.25,1.07,1.00,1.13,14,11,9,4,2,8,4,4,53,56,50,2,1,1,5,3,2,33,43,25,3,1,2,20,14,25,2,0,2,13,0,25,15,7,8,19,8,11,1.27,1.14,1.38,10,5,5,0.67,0.71,0.63,9,3,6,0.60,0.43,0.75,13,5,1,87,33,7,25,14,11,1.67,2.00,1.38,7,4,3,47,56,38,4,2,2,4,1,3,3,1,2,20,14,25,8,5,3,6,3,3
Leicester City FC,Leicester City,2024/2025,England,45117,31647,51852,64,65,63,45,60,35,3,3,3,4,12,7,5,15,8,8,10.60,10.26,11.00,106,57,49,7.07,7.13,7.00,13,11,11,9,7,6,4,3,3,7,6,6,5,4,3,2,1,1,88,75,75,63,50,38,25,13,13,6,5,5,4,3,3,2,2,2,86,71,71,56,43,43,28,28,28,9,8,6,4,0,0,0,60,53,40,27,0,0,0,4,3,2,2,0,0,0,50,38,25,25,0,0,0,5,5,4,2,0,0,0,71,71,56,28,0,0,0,13,13,11,8,8,6,6,87,87,73,53,53,40,40,7,7,6,5,5,4,4,88,88,75,63,63,50,50,6,6,5,3,3,2,2,86,86,71,43,43,28,28,14,8,6,73,44,29,70,38,32,5.21,5.50,4.83,5.00,4.75,5.33,10,6,2,7,4,3,15,14,12,9,7,6,5,0,0,100,93,80,60,47,40,33,0,0,8,8,7,5,4,3,3,0,0,100,100,88,63,50,38,38,0,0,7,6,5,4,3,3,2,0,0,100,86,71,56,43,43,28,0,0,15,10,7,5,1,0,0,100,67,47,33,7,0,0,8,5,4,4,1,0,0,100,63,50,50,13,0,0,7,5,3,1,0,0,0,100,71,43,14,0,0,0,13,10,5,3,3,2,1,87,67,33,20,20,13,7,8,6,3,1,1,0,0,100,75,38,13,13,0,0,5,4,2,2,2,2,1,71,56,28,28,28,28,14,27,25,29,8.86,8.57,9.14,4.57,4.00,5.14,4.29,4.57,4.00,150,81,69,10.71,11.57,9.86,41,24,17,22,11,11,13,7,6,3.15,3.43,2.83,1.69,1.57,1.83,13,10,9,4,3,2,1,1,13,13,14,0,0,0,2,1,1,13,13,14,5,3,2,33,38,28,6,3,3,40,38,43,15,8,7,29,14,15,1.93,1.75,2.14,15,8,7,1.00,1.00,1.00,14,6,8,0.93,0.75,1.14,14,9,5,93,60,33,20,15,5,1.33,1.88,0.71,5,4,1,33,50,14,5,3,2,5,1,4,7,4,3,47,50,43,4,3,1,5,2,3
Crystal Palace FC,Crystal Palace,2024/2025,England,29756,25157,38954,97,120,79,68,72,63,2,2,2,2,16,7,9,15,8,8,11.33,11.88,10.71,93,57,36,6.20,7.13,5.14,14,13,12,10,10,6,5,4,3,7,6,6,5,5,4,4,4,3,88,75,75,63,63,50,50,50,38,7,7,6,5,5,2,1,0,0,100,100,86,71,71,28,14,0,0,13,11,9,8,5,3,0,87,73,60,53,33,20,0,7,5,4,3,2,2,0,88,63,50,38,25,25,0,6,6,5,5,3,1,0,86,86,71,71,43,14,0,14,12,9,8,7,7,3,93,80,60,53,47,47,20,7,6,6,6,6,6,2,88,75,75,75,75,75,25,7,6,3,2,1,1,1,100,86,43,28,14,14,14,15,8,7,84,52,32,86,43,43,5.60,6.50,4.57,5.73,5.38,6.14,10,8,4,9,9,7,15,15,13,10,9,6,1,0,0,100,100,87,67,60,40,7,0,0,8,8,7,5,4,3,1,0,0,100,100,88,63,50,38,13,0,0,7,7,6,5,5,3,0,0,0,100,100,86,71,71,43,0,0,0,13,11,8,4,1,0,0,87,73,53,27,7,0,0,7,5,5,2,0,0,0,88,63,63,25,0,0,0,6,6,3,2,1,0,0,86,86,43,28,14,0,0,15,11,5,2,0,0,0,100,73,33,13,0,0,0,8,6,3,1,0,0,0,100,75,38,13,0,0,0,7,5,2,1,0,0,0,100,71,28,14,0,0,0,40,25,57,10.87,10.5,11.29,5.67,5.13,6.29,5.20,5.38,5.00,160,76,84,10.67,9.5,12,50,29,21,28,18,10,15,8,7,3.33,3.63,3.00,1.87,2.25,1.43,15,12,10,8,5,1,1,0,7,13,0,1,1,0,0,0,0,0,0,0,6,3,3,40,38,43,2,0,2,13,0,28,15,8,7,22,10,12,1.47,1.25,1.71,9,4,5,0.60,0.50,0.71,13,6,7,0.87,0.75,1.00,12,7,2,80,47,13,16,8,8,1.07,1.00,1.14,3,1,2,20,13,28,7,5,2,5,2,3,5,3,2,33,38,28,5,3,2,8,5,3
Everton FC,Everton,2024/2025,England,51318,38954,55439,90,70,127,60,79,48,4,2,3,4,18,7,11,14,7,7,9.86,9.72,10.00,78,37,41,5.57,5.29,5.86,11,9,8,7,6,6,4,2,1,5,4,4,4,3,3,2,1,0,71,56,56,56,43,43,28,14,0,6,5,4,3,3,3,2,1,1,86,71,56,43,43,43,28,14,14,9,8,7,5,3,2,1,64,56,50,36,21,14,7,5,4,3,2,2,2,1,71,56,43,28,28,28,14,4,4,4,3,1,0,0,56,56,56,43,14,0,0,12,11,8,6,4,3,2,86,79,56,43,28,21,14,6,6,3,2,2,2,1,86,86,43,28,28,28,14,6,5,5,4,2,1,1,86,71,71,56,28,14,14,13,7,6,65,35,30,61,33,28,5.00,5.00,5.00,4.69,4.71,4.67,5,5,2,7,3,2,13,12,8,4,3,1,0,0,0,93,86,56,28,21,7,0,0,0,7,6,3,1,0,0,0,0,0,100,86,43,14,0,0,0,0,0,6,6,5,3,3,1,0,0,0,86,86,71,43,43,14,0,0,0,12,9,3,1,0,0,0,86,64,21,7,0,0,0,6,4,1,0,0,0,0,86,56,14,0,0,0,0,6,5,2,1,0,0,0,86,71,28,14,0,0,0,10,4,1,1,0,0,0,71,28,7,7,0,0,0,4,2,0,0,0,0,0,56,28,0,0,0,0,0,6,2,1,1,0,0,0,86,28,14,14,0,0,0,36,29,43,10.21,10.71,9.71,4.93,4.86,5.00,5.29,5.86,4.71,153,65,88,10.93,9.29,12.57,62,35,27,40,24,16,14,7,7,4.43,5.00,3.86,2.86,3.43,2.29,14,13,11,11,6,1,1,0,7,14,0,0,0,0,1,1,0,7,14,0,2,1,1,14,14,14,2,1,1,14,14,14,14,7,7,21,13,8,1.50,1.86,1.14,7,7,0,0.50,1.00,0.00,14,6,8,1.00,0.86,1.14,10,8,1,71,56,7,11,9,2,0.79,1.29,0.29,2,2,0,14,28,0,5,3,2,7,2,5,2,2,0,14,28,0,6,4,2,10,3,7
Southampton FC,Southampton,2024/2025,England,31197,31197,0,123,90,180,43,39,48,2,1,5,3,10,9,1,15,7,7,12.20,11.86,12.50,114,56,58,7.60,8.00,7.25,15,14,14,13,10,10,8,5,3,7,6,6,5,5,5,3,2,1,100,86,86,71,71,71,43,28,14,8,8,8,8,5,5,5,3,2,100,100,100,100,63,63,63,38,25,10,8,6,5,4,4,3,67,53,40,33,27,27,20,5,3,2,1,1,1,1,71,43,28,14,14,14,14,5,5,4,4,3,3,2,63,63,50,50,38,38,25,13,12,12,12,9,6,6,87,80,80,80,60,40,40,7,7,7,7,5,3,3,100,100,100,100,71,43,43,6,5,5,5,4,3,3,75,63,63,63,50,38,38,14,6,8,83,36,47,83,31,52,5.93,6.00,5.88,5.93,5.17,6.50,10,8,5,10,7,3,15,15,15,12,10,9,6,0,0,100,100,100,80,67,60,40,0,0,7,7,7,6,6,6,4,0,0,100,100,100,86,86,86,56,0,0,8,8,8,6,4,3,2,0,0,100,100,100,75,50,38,25,0,0,15,14,14,7,2,1,1,100,93,93,47,13,7,7,7,7,7,3,1,1,1,100,100,100,43,14,14,14,8,7,7,4,1,0,0,100,88,88,50,13,0,0,13,10,6,4,0,0,0,87,67,40,27,0,0,0,6,6,5,3,0,0,0,86,86,71,43,0,0,0,7,4,1,1,0,0,0,88,50,13,13,0,0,0,27,43,13,7.07,7.43,6.75,4.13,4.71,3.63,2.93,2.71,3.13,179,83,96,11.93,11.86,12,40,17,23,22,10,12,14,6,8,2.86,2.83,2.88,1.57,1.67,1.50,14,11,10,5,0,1,1,0,7,14,0,1,1,0,0,0,0,0,0,0,2,1,1,13,14,13,6,3,3,40,43,38,15,7,8,22,12,10,1.47,1.71,1.25,6,2,4,0.40,0.29,0.50,16,10,6,1.07,1.43,0.75,12,5,4,80,33,27,12,3,9,0.80,0.43,1.13,3,1,2,20,14,25,3,0,3,9,6,3,3,1,2,20,14,25,6,1,5,9,5,4
AFC Bournemouth,AFC Bournemouth,2024/2025,England,29180,0,29180,59,63,55,68,105,51,3,4,2,3,20,14,6,15,7,7,11.66,11.57,11.75,77,39,38,5.13,5.57,4.75,15,13,12,11,8,7,5,4,3,7,6,6,5,4,3,3,2,1,100,86,86,71,56,43,43,28,14,8,7,6,6,4,4,2,2,2,100,88,75,75,50,50,25,25,25,15,14,11,10,7,4,3,100,93,73,67,47,27,20,7,6,6,5,3,1,0,100,86,86,71,43,14,0,8,8,5,5,4,3,3,100,100,63,63,50,38,38,12,9,7,7,5,5,4,80,60,47,47,33,33,27,6,5,3,3,3,3,3,86,71,43,43,43,43,43,6,4,4,4,2,2,1,75,50,50,50,25,25,13,15,7,8,78,33,45,97,48,49,5.20,4.71,5.63,6.47,6.86,6.13,9,5,2,12,9,6,15,15,15,12,8,6,3,0,0,100,100,100,80,53,40,20,0,0,7,7,7,6,3,3,2,0,0,100,100,100,86,43,43,28,0,0,8,8,8,6,5,3,1,0,0,100,100,100,75,63,38,13,0,0,15,10,5,4,2,2,0,100,67,33,27,13,13,0,7,6,1,1,1,1,0,100,86,14,14,14,14,0,8,4,4,3,1,1,0,100,50,50,38,13,13,0,15,12,7,6,4,2,2,100,80,47,40,27,13,13,7,6,4,3,2,1,1,100,86,56,43,28,14,14,8,6,3,3,2,1,1,100,75,38,38,25,13,13,47,71,25,12.47,13.14,11.88,6.33,6.86,5.88,6.13,6.29,6.00,203,104,99,13.53,14.86,12.38,51,25,26,35,16,19,13,6,7,3.92,4.17,3.71,2.69,2.67,2.71,13,12,9,7,6,3,1,2,20,14,25,2,0,2,5,2,3,33,28,38,3,1,2,20,14,25,2,1,1,13,14,13,15,7,8,24,9,15,1.60,1.29,1.88,13,4,9,0.87,0.57,1.13,11,5,6,0.73,0.71,0.75,12,8,2,80,53,13,19,6,13,1.27,0.86,1.63,4,1,3,27,14,38,7,3,4,4,3,1,6,2,4,40,28,50,6,2,4,6,4,2
