,Wk,Home,Away,Home_xG_Base,Home_Rk,Home_MP,Home_W,Home_D,Home_L,Home_GF,Home_GA,Home_GD,Home_Pts,Home_Pts/MP,Home_xG,Home_xGA,Home_xGD,Home_xGD/90,Home_HMP,Home_HW,Home_HD,Home_HL,Home_HGF,Home_HGA,Home_HGD,Home_HPts,Home_HPts/MP,Home_HxG,Home_HxGA,Home_HxGD,Home_AxGD/90,Home_AxGD/90_1,Home_AMP,Home_AW,Home_AD,Home_AL,Home_AGF,Home_AGA,Home_AGD,Home_APts,Home_APts/MP,Home_AxG,Home_AxGA,Home_AxGD,Home_AxGD/90_2,Home_AxGD/90_3,Home_Age,Home_Poss,Home_Ast,Home_Ast_1,Home_G+A,Home_G+A_1,Home_G-PK,Home_G-PK_1,Home_PK,Home_PKatt,Home_CrdY,Home_npxG,Home_npxG_1,Home_xAG,Home_xAG_1,Home_npxG+xAG,Home_npxG+xAG_1,Home_PrgC,Home_PrgP,Home_Ast_2,Home_Ast_3,Home_G+A_2,Home_G+A_3,Home_G-PK_2,Home_G-PK_3,Home_G+A-PK,Home_xAG_2,Home_xAG_3,Home_xG+xAG,Home_npxG_2,Home_npxG_3,Home_npxG+xAG_2,Home_npxG+xAG_3,Home_GA90,Home_SoTA,Home_Saves,Home_Save%,Home_CS,Home_CS%,Home_PKA,Home_PKsv,Home_PKm,Home_Save%_1,Home_FK,Home_CK,Home_OG,Home_PSxG,Home_PSxG/SoT,Home_PSxG+/-,Home_/90,Home_Cmp,Home_Att,Home_Att_1,Home_Cmp%,Home_Att (GK),Home_Thr,Home_Launch%,Home_Launch%_1,Home_AvgLen,Home_AvgLen_1,Home_Att_2,Home_Att_3,Home_Launch%_2,Home_Launch%_3,Home_AvgLen_2,Home_AvgLen_3,Home_Opp,Home_Stp,Home_Stp%,Home_#OPA,Home_#OPA/90,Home_Gls,Home_Sh,Home_SoT,Home_SoT%,Home_Sh/90,Home_SoT/90,Home_G/Sh,Home_G/SoT,Home_Dist,Home_npxG/Sh,Home_G-xG,Home_np:G-xG,Home_TotDist,Home_PrgDist,Home_xA,Home_A-xAG,Home_KP,Home_1/3,Home_PPA,Home_CrsPA,Home_Live,Home_Dead,Home_TB,Home_Sw,Home_Crs,Home_TI,Home_In,Home_Out,Home_Str,Home_Off,Home_Blocks,Home_SCA,Home_SCA90,Home_PassLive,Home_PassLive_1,Home_PassDead,Home_PassDead_1,Home_TO,Home_TO_1,Home_Fld,Home_Fld_1,Home_Def,Home_Def_1,Home_GCA,Home_GCA90,Home_PassLive_2,Home_PassLive_3,Home_PassDead_2,Home_PassDead_3,Home_TO_2,Home_TO_3,Home_Fld_2,Home_Fld_3,Home_Def_2,Home_Def_3,Home_Tkl,Home_Tkl_1,Home_TklW,Home_Def 3rd,Home_Mid 3rd,Home_Att 3rd,Home_Tkl_2,Home_Tkl_3,Home_Tkl%,Home_Lost,Home_Pass,Home_Int,Home_Tkl+Int,Home_Clr,Home_Err,Home_Touches,Home_Def Pen,Home_Att Pen,Home_Succ,Home_Succ%,Home_Tkld,Home_Tkld%,Home_Carries,Home_CPA,Home_Mis,Home_Dis,Home_Rec,Home_PrgR,Home_Mn/MP,Home_Min%,Home_Subs,Home_Mn/Sub,Home_unSub,Home_PPM,Home_onG,Home_onGA,Home_+/-,Home_+/-90,Home_onxG,Home_onxGA,Home_xG+/-,Home_xG+/-90,Home_2CrdY,Home_Fls,Home_PKwon,Home_PKcon,Home_Recov,Home_Won,Home_Won%,Home_Form,Home_Form2,Home_Goals_Last_3,Home_Goals_Conceded_Last_3,Away_xG_Base,Away_Rk,Away_MP,Away_W,Away_D,Away_L,Away_GF,Away_GA,Away_GD,Away_Pts,Away_Pts/MP,Away_xG,Away_xGA,Away_xGD,Away_xGD/90,Away_HMP,Away_HW,Away_HD,Away_HL,Away_HGF,Away_HGA,Away_HGD,Away_HPts,Away_HPts/MP,Away_HxG,Away_HxGA,Away_HxGD,Away_AxGD/90,Away_AxGD/90_1,Away_AMP,Away_AW,Away_AD,Away_AL,Away_AGF,Away_AGA,Away_AGD,Away_APts,Away_APts/MP,Away_AxG,Away_AxGA,Away_AxGD,Away_AxGD/90_2,Away_AxGD/90_3,Away_Age,Away_Poss,Away_Ast,Away_Ast_1,Away_G+A,Away_G+A_1,Away_G-PK,Away_G-PK_1,Away_PK,Away_PKatt,Away_CrdY,Away_npxG,Away_npxG_1,Away_xAG,Away_xAG_1,Away_npxG+xAG,Away_npxG+xAG_1,Away_PrgC,Away_PrgP,Away_Ast_2,Away_Ast_3,Away_G+A_2,Away_G+A_3,Away_G-PK_2,Away_G-PK_3,Away_G+A-PK,Away_xAG_2,Away_xAG_3,Away_xG+xAG,Away_npxG_2,Away_npxG_3,Away_npxG+xAG_2,Away_npxG+xAG_3,Away_GA90,Away_SoTA,Away_Saves,Away_Save%,Away_CS,Away_CS%,Away_PKA,Away_PKsv,Away_PKm,Away_Save%_1,Away_FK,Away_CK,Away_OG,Away_PSxG,Away_PSxG/SoT,Away_PSxG+/-,Away_/90,Away_Cmp,Away_Att,Away_Att_1,Away_Cmp%,Away_Att (GK),Away_Thr,Away_Launch%,Away_Launch%_1,Away_AvgLen,Away_AvgLen_1,Away_Att_2,Away_Att_3,Away_Launch%_2,Away_Launch%_3,Away_AvgLen_2,Away_AvgLen_3,Away_Opp,Away_Stp,Away_Stp%,Away_#OPA,Away_#OPA/90,Away_Gls,Away_Sh,Away_SoT,Away_SoT%,Away_Sh/90,Away_SoT/90,Away_G/Sh,Away_G/SoT,Away_Dist,Away_npxG/Sh,Away_G-xG,Away_np:G-xG,Away_TotDist,Away_PrgDist,Away_xA,Away_A-xAG,Away_KP,Away_1/3,Away_PPA,Away_CrsPA,Away_Live,Away_Dead,Away_TB,Away_Sw,Away_Crs,Away_TI,Away_In,Away_Out,Away_Str,Away_Off,Away_Blocks,Away_SCA,Away_SCA90,Away_PassLive,Away_PassLive_1,Away_PassDead,Away_PassDead_1,Away_TO,Away_TO_1,Away_Fld,Away_Fld_1,Away_Def,Away_Def_1,Away_GCA,Away_GCA90,Away_PassLive_2,Away_PassLive_3,Away_PassDead_2,Away_PassDead_3,Away_TO_2,Away_TO_3,Away_Fld_2,Away_Fld_3,Away_Def_2,Away_Def_3,Away_Tkl,Away_Tkl_1,Away_TklW,Away_Def 3rd,Away_Mid 3rd,Away_Att 3rd,Away_Tkl_2,Away_Tkl_3,Away_Tkl%,Away_Lost,Away_Pass,Away_Int,Away_Tkl+Int,Away_Clr,Away_Err,Away_Touches,Away_Def Pen,Away_Att Pen,Away_Succ,Away_Succ%,Away_Tkld,Away_Tkld%,Away_Carries,Away_CPA,Away_Mis,Away_Dis,Away_Rec,Away_PrgR,Away_Mn/MP,Away_Min%,Away_Subs,Away_Mn/Sub,Away_unSub,Away_PPM,Away_onG,Away_onGA,Away_+/-,Away_+/-90,Away_onxG,Away_onxGA,Away_xG+/-,Away_xG+/-90,Away_2CrdY,Away_Fls,Away_PKwon,Away_PKcon,Away_Recov,Away_Won,Away_Won%,Away_Form,Away_Form2,Away_Goals_Last_3,Away_Goals_Conceded_Last_3
0,13.0,345680,422509,1.3,17.0,12.0,2.0,3.0,7.0,20.0,28.0,-8.0,9.0,0.75,12.8,20.8,-8.0,-0.67,6.0,1.0,1.0,4.0,9.0,14.0,-5.0,4.0,0.67,7.4,10.3,-2.9,-0.49,-0.85,6.0,1.0,2.0,3.0,11.0,14.0,-3.0,5.0,0.83,5.4,10.5,-5.1,-0.49,-0.85,27.2,44.3,17.0,1.42,37.0,3.08,20.0,1.67,0.0,0.0,31.0,12.8,1.07,11.0,0.91,23.8,1.98,162.0,320.0,17.0,1.42,37.0,3.08,20.0,1.67,3.08,11.0,0.91,1.98,12.8,1.07,23.8,1.98,2.33,68.0,40.0,61.8,1.0,8.3,2.0,0.0,0.0,61.8,0.0,6.0,0.0,23.2,0.32,-4.8,-0.4,67.0,210.0,91.0,31.9,341.0,51.0,49.0,47.3,35.3,37.1,210.0,91.0,49.0,47.3,35.3,37.1,208.0,12.0,5.8,16.0,1.33,20.0,125.0,51.0,40.8,10.42,4.25,0.16,0.39,18.1,0.1,7.2,7.2,70503.0,24550.0,7.6,6.0,93.0,280.0,74.0,19.0,4479.0,512.0,16.0,37.0,145.0,198.0,16.0,15.0,2.0,25.0,109.0,219.0,18.25,159.0,28.0,17.0,1.0,20.0,3.0,7.0,0.0,7.0,2.0,35.0,2.92,159.0,28.0,17.0,1.0,20.0,3.0,7.0,0.0,7.0,2.0,244.0,107.0,139.0,139.0,77.0,28.0,244.0,107.0,51.0,103.0,107.0,103.0,347.0,318.0,9.0,6376.0,932.0,235.0,107.0,47.6,85.0,37.8,3405.0,59.0,160.0,103.0,3927.0,318.0,90.0,100.0,51.0,17.0,56.0,0.75,20.0,28.0,-8.0,-0.67,12.8,20.8,-8.0,-0.67,0.0,157.0,0.0,2.0,475.0,139.0,49.6,8.0,4.0,8.0,3.0,1.6,13.0,12.0,4.0,3.0,5.0,16.0,17.0,-1.0,15.0,1.25,20.5,15.3,5.1,0.43,6.0,3.0,1.0,2.0,9.0,6.0,3.0,10.0,1.67,10.8,6.2,4.6,0.77,0.08,6.0,1.0,2.0,3.0,7.0,11.0,-4.0,5.0,0.83,9.6,9.1,0.5,0.77,0.08,25.9,45.2,13.0,1.08,29.0,2.42,15.0,1.25,1.0,2.0,34.0,18.9,1.57,15.0,1.25,33.8,2.82,228.0,479.0,13.0,1.08,29.0,2.42,15.0,1.25,2.33,15.0,1.25,2.95,18.9,1.57,33.8,2.82,1.42,64.0,47.0,73.4,1.0,8.3,0.0,0.0,0.0,73.4,0.0,1.0,0.0,21.8,0.35,4.8,0.4,71.0,144.0,84.0,49.3,274.0,52.0,36.9,51.2,36.8,41.6,144.0,84.0,36.9,51.2,36.8,41.6,142.0,7.0,4.9,20.0,1.67,16.0,184.0,55.0,29.9,15.33,4.58,0.08,0.27,17.5,0.1,-4.5,-3.9,72991.0,28007.0,12.8,-2.0,145.0,388.0,103.0,32.0,4574.0,511.0,18.0,22.0,274.0,199.0,59.0,4.0,0.0,29.0,102.0,336.0,28.0,259.0,18.0,22.0,3.0,15.0,3.0,14.0,3.0,6.0,0.0,28.0,2.33,259.0,18.0,22.0,3.0,15.0,3.0,14.0,3.0,6.0,0.0,226.0,86.0,130.0,90.0,99.0,37.0,226.0,86.0,47.0,97.0,107.0,108.0,334.0,279.0,4.0,6573.0,693.0,320.0,93.0,42.3,97.0,44.1,3620.0,76.0,165.0,104.0,3885.0,474.0,90.0,100.0,58.0,21.0,50.0,1.25,16.0,17.0,-1.0,-0.08,20.5,15.3,5.1,0.43,0.0,166.0,2.0,0.0,608.0,157.0,42.4,7.0,4.0,5.0,6.0
